,propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,labels,neighborhood,parkingSpace.parkingSpacePrice,newDevelopmentFinished
1,98620512,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/ea/28/1018287139.jpg,,47,,230000.0,chalet,sale,122.0,False,4,2,Calle Eiris de Arriba s/n,A Coruña,A Coruña,Eirís,es,43.342639,-8.3948056,True,https://www.idealista.com/inmueble/98620512/,3865,"EXCELENTE OPORTUNIDAD DE COMPRAR CASA EN EIRIS. Se trata de una casa adosada, q comunica sólo por una pared con la casa de al lado, los demás frentes son independientes. Es una buena oportunidad para inversionistas, pues la casa es una sola, pero esta dividida en dos, de forma q son independientes.  La planta baja tiene: Un dormitorio, un baño con bañera y cocina americana amueblada con todos los electrodomésticos excepto, lavavajillas, q no tiene. La planta primera: tiene tres dormitorios, un baño y cocina americana amueblada con electrodomésticos Es ideal como decía para inversionistas, están las dos alquiladas.  Y también se puede vivir en una y la otra dejarla alquilada. Si lo q prefiere, es la casa para vivir usted, es fácil recuperar la escalera interior q antes las unía Además, tiene un jardín privado de 115 metros cuadrados. También disponemos de dos bodegas. El aparcamiento podría ser: tanto delante de la vivienda como dentro de la parcela.  La zona es un privilegio, por la tranquilidad q da, el de vivir en el campo, pero prácticamente dentro del casco urbano. Si lo desea, llamenos, estaremos encantados de atenderle. Este anuncio no es vinculante, puede contener errores. Se muestra a titulo informativo y no contractual.",False,good,False,,1885.0,False,False,False,False,False,False,chalet,"Eirís, A Coruña",Chalet adosado en Calle Eiris de Arriba s/n,True,True,terracedHouse,,,,
2,98435384,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d1/cf/d8/1020441222.jpg,,36,,275000.0,chalet,sale,105.0,False,2,2,"Lugar Jubias de Abajo, 46",A Coruña,A Coruña,Eirís,es,43.3415419,-8.3875123,True,https://www.idealista.com/inmueble/98435384/,4074,"OS PRESENTAMOS ESTA PRECIOSA CASA MARINERA EN LAS JUBIAS DE ABAJO CON VISTAS A LA PLAYA Y RIA DE SANTA CRISTINA. CALIDAD y BUEN GUSTO van de la mano en este EXCLUSIVO inmueble, donde su propietario RESPETÓ en su reforma todo el ambiente marinero de las casas de antaño, que podrás disfrutar de su tranquilidad, con todas las comodidades en su interior! SITUACIÓN PRIVILEGIADA, por su fácil acceso a la entrada y salida de la ciudad. Nos ofrece la oportunidad de disfrutar dentro de la ciudad de un ambiente de los antiguos pueblos marineros. La casa se distribuye en dos plantas, en la planta baja se accede mediante un gran hall de entrada con su armario, suelos en PORCELANATO IMITACIÓN A MADERA, paredes forradas en piedra, disponemos de una cocina TOTALMENTE EQUIPADA con todos los ELECTRODOMESTICOS, un baño con plato de ducha, espacio para lavadora y secadora, los azulejos con acabados VINTAGE, una habitación con armario empotrado perfectamente distribuido. Subimos a la primera planta por unas preciosas escaleras, también en madera, y nos encontramos con un distribuidor, que nos lleva a un salón comedor donde podremos disfrutar de su FANTASTICA VISTA con balcón en forja, un segundo cuarto de baño, un dormitorio con su respectivo armario empotrado que nos da acceso al jardín de la propiedad, éste con una superficie de parcela de unos 250m aprox. DESTACAMOS la calefacción de acumuladores de bajo consumo, un termo eléctrico de 200 litros. Su carpinteria en pvc Climalit y oscilobatiente, salón con una ventana de madera DE TECA con Climalit y oscilobatiente. Puerta de Entrada TÍPICA MARINERA en madera de TECA con ojo de buey. Multitud de espacios dando servicio a la vivienda, hueco debajo de las escaleras, etc.  Desde HOUSE BY CLICK, lo invitamos a realizar una visita, no dudes en contactarnos. ""Este anuncio se muestra a título informativo y no contractual. "".",False,good,False,,2619.0,False,False,False,False,False,False,chalet,"Eirís, A Coruña","Chalet adosado en Lugar Jubias de Abajo, 46",,,terracedHouse,,,,
3,97150849,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/01/4c/c0/968061193.jpg,PV454,37,2,290000.0,flat,sale,103.0,True,4,2,Costa San Agustín,A Coruña,A Coruña,Ciudad Vieja - Centro,es,43.3745487,-8.3978376,False,https://www.idealista.com/inmueble/97150849/,310,"Piso amplio situado en Plaza de España esquina Costa San Agustín.  Tiene 103 metros cuadrados construidos y actualmente está distribuido con cuatro habitaciones, un baño con plato de ducha, un aseo, cocina independiente y salón amplio.  Calefacción por acumuladores y termo eléctrico para el agua caliente.  Trastero en planta baja e instalación de gas natural en el edificio.  Con ascensor y sin barreras arquitectónicas.",False,renew,False,True,2816.0,True,False,False,False,False,False,flat,"Ciudad Vieja - Centro, A Coruña",Piso en Costa San Agustín,,,,,,,
4,97240200,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3d/5d/3c/973306203.jpg,PV455,27,2,133000.0,flat,sale,93.0,True,4,2,Plaza Pintor Laxeiro,A Coruña,A Coruña,Someso - Matogrande,es,43.34621,-8.40969,False,https://www.idealista.com/inmueble/97240200/,3572,"Piso para reformar situado en la zona de Elviña, en Plaza Pintor Laxeiro.  Tiene 93 metros cuadrados construidos y actualmente está distribuido con cuatro habitaciones, un baño con plato de ducha, un aseo, salón y cocina independiente.  Ventanas correderas de aluminio e instalación de gas ciudad en el edificio.  Segunda planta con ascensor y sin barreras arquitectónicas.",False,renew,False,True,1430.0,True,False,False,False,False,False,flat,"Someso - Matogrande, A Coruña",Piso en Plaza Pintor Laxeiro,,,,,,,
5,97315253,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0c/23/2c/975631496.jpg,CV097,25,,160000.0,chalet,sale,121.0,False,5,2,Calle Monte Alto,A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.3764146,-8.4014189,False,https://www.idealista.com/inmueble/97315253/,254,"Casa adosada en Monte Alto.  Tiene 121 metros cuadrados construidos y divididos en planta baja y primera planta. Necesita rehabilitación integral y tiene posibilidad de subir más alturas, se puede construir bajo + dos plantas + bajo cubierta.  Solar de 59 metros cuadrados y orientada hacia el oeste.",False,renew,False,,1322.0,True,False,False,False,False,False,chalet,"Monte Alto - Zalaeta - Atocha, A Coruña",Chalet adosado en Calle Monte Alto,,,terracedHouse,,,,
6,99073781,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/55/43/9d/1032661825.jpg,,32,1,155000.0,flat,sale,65.0,False,2,1,"Socorro, 7",A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.3719778,-8.4012259,True,https://www.idealista.com/inmueble/99073781/,630,"Inmoriver J&D Les presenta este magnifico piso en la calle Socorro de Coruña, una de las zonas mas privilegiadas de toda Coruña, por su excelente ubicación, y a tan solo 100 metros de la playa de Riazor y a 50 metros del museo de Bellas Artes de Coruña. Situado en una zona inmejorable a escasos minutos del centro de la ciudad y a cuestión de menos de 3 minutos andando de la preciosa PLAYA de Riazor, una de las zonas mas bonitas de la ciudad sin lugar a dudas. Cabe destacar que la playa cuenta con la Bandera Azul, distinción otorgada a las playas con las mejores condiciones ambientales e instalaciones. Este piso fue reformado y se encuentra totalmente listo para entrar a vivir, sus 55 M2, se distribuyen en dos habitaciones 1 baño y un espacio diáfano para salón, cocina y comedor. Este inmueble cuenta con una cocina practica y totalmente equipada, también dispone de un área de patio. Todos los servicios a su alrededor sin necesidad de coger el coche, próximo a supermercados, restaurantes, gimnasios, cafeterías, paradas de autobús, farmacias, librería parques etc. No dudes en contactar con nosotros para mayor información y agendar una visita.",True,good,False,False,2385.0,False,False,False,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña","Piso en Socorro, 7",,,,,,,
7,94812497,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a9/64/47/898697090.jpg,B179,32,1,225000.0,flat,sale,82.0,True,2,2,"Calle Puente, 5",A Coruña,A Coruña,Cuatro Caminos - Plaza de la Cubela,es,43.3540437,-8.4004572,True,https://www.idealista.com/inmueble/94812497/,2590,"Está en el área de nacimiento de La Gaiteira, una de las zonas al alza de la ciudad, rodeado de las zonas verdes de José González Dopeso así como de la Plaza de la Cubela, está estratégicamente situado y es una maravilla en cuanto a acabados y calidad en sus materiales. Se encuentra en una primera planta con ascensor y recibe muchísima luz al encontrarse en un edificio de galerías que hace esquina. Todas sus estancias salvo un dormitorio están orientados a la fachada de la Calle Puente, que recibe luz a raudales. Este hogar lo tiene todo, son 70 m2 útiles con dos dormitorios y dos baños y se vende con trastero. La vivienda se distribuye en hall, salón con comedor, cocina independiente totalmente equipada con office, un buen baño general y otro baño en suite en el dormitorio principal. Sumamos el plus de una terraza a patio, con zona de tendal cubierto que prolonga la estancia de la cocina y la llena de aire renovado. Está mimado hasta el último detalle, molduras de escayola en techos y todas las maderas relucientes. Destacamos el buen suelo de su parquet, muy cuidado, así como armarios empotrados en los dormitorios y mucha capacidad de almacenaje.  Sumamos ventanas de aluminio con persianas y puerta blindada. Su orientación suroeste refuerza la sensación de calidez que recorre el piso de inicio a fin a lo que sumamos calefacción a gas natural, es un hogar muy acogedor.    Tanto las zonas comunes como todo el edificio es de gran calidad constructiva. Su portal es totalmente accesible a cota cero y tiene un ascensor muy amplio. El estado de conservación es impecable y su ubicación privilegiada en todos los aspectos, al estar cerca del Centro Comercial Cuatro Caminos y del Corte Inglés así como de la estación de autobuses tiene todos los servicios necesarios, transporte público, varias entidades bancarias alrededor, supermercados, pequeño comercio, restaurantes, cafeterías zonas de paseo y muchos servicios profesionales en todo el entorno.  Las entradas y salidas por carretera son estratégicas al enlazar con los principales viales de la Coruña como son la Tercera Ronda a través de Salgado Torres, Linares Rivas con la Avenida de Alfonso Molina y desde cualquiera de estos dos viales, los accesos a la autopista AP9.  La vivienda se vende tal y como se muestra en las fotografías, totalmente amueblado! Es una buena oportunidad, ven a conocerlo, te va a gustar! [IW].",True,good,False,True,2744.0,False,False,False,False,False,False,flat,"Cuatro Caminos - Plaza de la Cubela, A Coruña","Piso en Calle Puente, 5",,,,,,,
8,95390311,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d1/b3/51/937066156.jpg,5883,13,3,94000.0,flat,sale,83.0,False,3,1,Calle Cartagena,A Coruña,A Coruña,Los Castros - Castrillón,es,43.3549357,-8.3934744,False,https://www.idealista.com/inmueble/95390311/,2519,"Piso para reformar exterior en La Gaiteira - Los Castros a un paso del Corte Inglés  Cuenta con 4 habitaciones de las cuales una es doble con vestidor y otras dos individuales y la última con distribución italiana. Salón-comedor, cocina independiente  Agua caliente por butano. Suelo de plaqueta cerámica con parquet en una de las habitaciones.  Cuenta con un balcón exterior. Perfectamente comunicado con colegios e institutos y todo tipo de servicios como centro de salud, transporte público, supermercados, farmacias, parques. ¡NO DUDE EN VISITARLO! Si necesita más información y quiere visitar este solar, no dude en contactar con nosotros en el número de teléfono 981-17-37-38 en horario comercial de Lunes a Viernes. Igualmente, le invitamos a visitar nuestra página web: para ver esta u otras propiedades de su interés.   NOTA: Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. "".",True,renew,False,False,1133.0,True,False,False,False,False,False,flat,"Los Castros - Castrillón, A Coruña",Piso en Calle Cartagena,,,,,,,
9,98979137,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/36/b3/1030438092.jpg,,46,2,190000.0,flat,sale,101.0,True,3,2,CERCA,A Coruña,A Coruña,Los Castros - Castrillón,es,43.3528866,-8.3934164,False,https://www.idealista.com/inmueble/98979137/,2745,"En la venta de este inmueble, con nosotros, nadie paga comisión de intermediación, ¡Ninguna de las partes!  ¡Se el primero en enterarte! , mándanos a correo a, explícanos lo que buscas y donde lo buscas, te mantendremos informado de los inmuebles que nos van entrando cada mes.. . 4! , además no tenemos publicada toda nuestra cartera, hay clientes que no quieren que se publicite su inmueble. No usaremos tu correo para otra cosa que no sea informarte de inmuebles ¡que cumplan lo que buscas!.. . puede que no te mandemos ningún correo, porque no tenemos nada para ti.. . upss!  Si estáis buscando un piso en el el Castrillon, muy cerca de la Avenida de Oza, en Viban os presentamos este Piso 87m2, a estrenar.  Este piso cuenta con 3 habitaciones con armarios empotrados y 2 cuartos de baños, uno de ellos, en la habitación principal.  Tiene un amplio salón orientado a la calle, pegado a una amplia cocina independiente, la cocina dispone de electrodomésticos de primeras marcas.  La calefacción por radiadores individuales eléctricos de bajo consumo.  *tiene plaza de garaje y trastero incluido en el precio*   Que esperas… ven a visitarlo no te pierdas esta oportunidad! Si necesitas vender tu inmueble ponte contacto con nosotros, nos encargamos de todo y solo por 3.999€ sin sorpresas.",False,good,False,True,1881.0,False,False,False,False,False,False,flat,"Los Castros - Castrillón, A Coruña",Piso en CERCA,True,True,,,,,
10,98535812,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3a/43/14/1015595869.jpg,B240,27,7,205000.0,flat,sale,98.0,True,3,1,"Ronda de Outeiro, 10",A Coruña,A Coruña,Cuatro Caminos - Plaza de la Cubela,es,43.3544403,-8.3967539,True,https://www.idealista.com/inmueble/98535812/,2545,"Si buscas un piso bien situado, con vistas despejadas y luminoso, LO TENEMOS. A escasos metros del Corte Inglés. Dispone de 3 habitaciones, cocina, 2 baños y salón comedor. Cuenta con habitaciones amplias y luminosas, gracias a sus grandes ventanales. Desde la habitación principal y el salón podemos ver toda la ciudad y la entrada de los barcos al puerto. Los baños y la cocina necesitan una pequeña actualización. Cuenta con un gran salón- comedor que es el corazón del piso gracias a su amplitud y sus vistas. El edificio está en perfecto estado con la fachada arreglada. Posibilidad de adquirir una plaza de garaje. No dejes de venir a verlo. [IW].",False,good,False,True,2092.0,False,False,False,False,False,False,flat,"Cuatro Caminos - Plaza de la Cubela, A Coruña","Piso en Ronda de Outeiro, 10",,,,,,,
11,96776257,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e4/e0/4d/956229100.jpg,07140,13,,165000.0,flat,sale,98.0,True,2,1,Ronda de Monte Alto,A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.3795112,-8.4038033,False,https://www.idealista.com/inmueble/96776257/,492,"REF. 7140 LOFT INDUSTRIAL CON VISTAS A LA TORRE. Loft con encanto, en el barrio de Monte Alto, con vistas al mar y a la Torre de Hércules. A pocos minutos te encuentras en la Playa de las Lapas. Es un loft ideal para teletrabajar y relajarse disfrutando de unas vistas despejadas. Dispone de una zona de despacho diáfana, dos dormitorios, un cuarto de baño equipado con plato de ducha y wc seco, una pequeña cocina americana, y zona de comedor.   En la zona se encuentran varios centros de estudios de FP, instalaciones deportivas (varias), supermercados, bares... y  parada de autobús a pocos metros. Si quieres más información y/o concertar una visita, llámanos al 981914705 o pasa por nuestra oficina en Plaza de Vigo (Calle Menéndez y Pelayo, 12, Bajo). Para encontrar más alternativas  .",True,good,False,False,1684.0,True,False,False,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña",Piso en Ronda de Monte Alto,,,,,,,
